('capos', 4.047210300429184)
('sarge', 4.047210300429184)
('dimer', 4.047210300429184)
('hones', 4.047210300429184)
('brigs', 4.047210300429184)
('oncet', 4.047210300429184)
('lento', 4.047210300429184)
('milch', 4.047210300429184)
('tapis', 4.047210300429184)
('costa', 4.047210300429184)
('byres', 4.047210300429184)
('ulnas', 4.047210300429184)
('redip', 4.047210300429184)
('nerts', 4.047210300429184)
('balds', 4.047210300429184)
('cruds', 4.047210300429184)
('delta', 4.047413793103448)
('baton', 4.047413793103448)
('trawl', 4.047413793103448)
('below', 4.051502145922747)
('shone', 4.051502145922747)
('opens', 4.051502145922747)
('clubs', 4.051502145922747)
('lathe', 4.051502145922747)
('heaps', 4.051502145922747)
('satin', 4.051502145922747)
('chute', 4.051502145922747)
('cobra', 4.051502145922747)
('molts', 4.051502145922747)
('flier', 4.051502145922747)
('mired', 4.051502145922747)
('morns', 4.051502145922747)
('smear', 4.051502145922747)
('daunt', 4.051502145922747)
('filch', 4.051502145922747)
('padre', 4.051502145922747)
('align', 4.051502145922747)
('riled', 4.051502145922747)
('canto', 4.051502145922747)
('writs', 4.051502145922747)
('emirs', 4.051502145922747)
('trike', 4.051502145922747)
('lager', 4.051502145922747)
('harts', 4.051502145922747)
('epact', 4.051502145922747)
('coned', 4.051502145922747)
('rehab', 4.051502145922747)
('ahold', 4.051502145922747)
('aimer', 4.051502145922747)
('feist', 4.051502145922747)
('tared', 4.051502145922747)
('welsh', 4.051502145922747)
('poste', 4.051502145922747)
('honer', 4.051502145922747)
('sahib', 4.051502145922747)
('nates', 4.051502145922747)
('apish', 4.051502145922747)
('coper', 4.051502145922747)
('stela', 4.051502145922747)
('pride', 4.051724137931035)
('cigar', 4.051724137931035)
('tapir', 4.051724137931035)
('focal', 4.051724137931035)
('rebut', 4.051724137931035)
('about', 4.055793991416309)
('earth', 4.055793991416309)
('build', 4.055793991416309)
('crops', 4.055793991416309)
('based', 4.055793991416309)
('alike', 4.055793991416309)
('hoped', 4.055793991416309)
('cakes', 4.055793991416309)
('bonds', 4.055793991416309)
('brand', 4.055793991416309)
('cages', 4.055793991416309)
('tombs', 4.055793991416309)
('merit', 4.055793991416309)
('bonus', 4.055793991416309)
('shear', 4.055793991416309)
('raged', 4.055793991416309)
('serum', 4.055793991416309)
('spice', 4.055793991416309)
('rents', 4.055793991416309)
('tulip', 4.055793991416309)
('racks', 4.055793991416309)
('filth', 4.055793991416309)
('acorn', 4.055793991416309)
('caper', 4.055793991416309)
('glens', 4.055793991416309)
('lutes', 4.055793991416309)
('filet', 4.055793991416309)
('bowel', 4.055793991416309)
('chats', 4.055793991416309)
('malts', 4.055793991416309)
('remit', 4.055793991416309)
('deans', 4.055793991416309)
('flues', 4.055793991416309)
('gulch', 4.055793991416309)
('decor', 4.055793991416309)
('serif', 4.055793991416309)
('staid', 4.055793991416309)
('abets', 4.055793991416309)
('melba', 4.055793991416309)
('carob', 4.055793991416309)
('verso', 4.055793991416309)
('unlit', 4.055793991416309)
('talus', 4.055793991416309)
('iotas', 4.055793991416309)
('lubes', 4.055793991416309)
('fetal', 4.055793991416309)
('renal', 4.055793991416309)
('begat', 4.055793991416309)
('limen', 4.055793991416309)
('turps', 4.055793991416309)
('churl', 4.055793991416309)
('monte', 4.055793991416309)
('lochs', 4.055793991416309)
('oiler', 4.055793991416309)
('icers', 4.055793991416309)
('drink', 4.056034482758621)
('aloft', 4.056034482758621)
('grime', 4.056034482758621)
('audit', 4.056034482758621)
('lakes', 4.060085836909871)
('camel', 4.060085836909871)
('melts', 4.060085836909871)
('lords', 4.060085836909871)
('ounce', 4.060085836909871)
('colts', 4.060085836909871)
('miner', 4.060085836909871)
('snarl', 4.060085836909871)
('colds', 4.060085836909871)
('grabs', 4.060085836909871)
('spurt', 4.060085836909871)
('cafes', 4.060085836909871)
('tiled', 4.060085836909871)
('drawl', 4.060085836909871)
('thong', 4.060085836909871)
('lurch', 4.060085836909871)
('welds', 4.060085836909871)
('wands', 4.060085836909871)
('aired', 4.060085836909871)
('prude', 4.060085836909871)
('dopes', 4.060085836909871)
('bigot', 4.060085836909871)
('kales', 4.060085836909871)
('sepia', 4.060085836909871)
('prams', 4.060085836909871)
('blips', 4.060085836909871)
('septa', 4.060085836909871)
('cadge', 4.060085836909871)
('intro', 4.060085836909871)
('fends', 4.060085836909871)
('drams', 4.060085836909871)
('heist', 4.060085836909871)
('scrod', 4.060085836909871)
('duals', 4.060085836909871)
('hoars', 4.060085836909871)
('pends', 4.060085836909871)
('calks', 4.060085836909871)
('debar', 4.060085836909871)
('wolds', 4.060085836909871)
('gules', 4.060085836909871)
('yores', 4.060085836909871)
('smart', 4.060344827586207)
('peach', 4.060344827586207)
('groin', 4.060344827586207)
('years', 4.064377682403434)
('lower', 4.064377682403434)
('turns', 4.064377682403434)
('heads', 4.064377682403434)
('court', 4.064377682403434)
('roads', 4.064377682403434)
('skirt', 4.064377682403434)
('talks', 4.064377682403434)
('vocal', 4.064377682403434)
('cheap', 4.064377682403434)
('bowed', 4.064377682403434)
('ponds', 4.064377682403434)
('piles', 4.064377682403434)
('chant', 4.064377682403434)
('safer', 4.064377682403434)
('dunes', 4.064377682403434)
('surge', 4.064377682403434)
('stain', 4.064377682403434)
('panes', 4.064377682403434)
('fares', 4.064377682403434)
('bared', 4.064377682403434)
('smelt', 4.064377682403434)
('grunt', 4.064377682403434)
('ulcer', 4.064377682403434)
('alder', 4.064377682403434)
('fared', 4.064377682403434)
('regal', 4.064377682403434)
('clout', 4.064377682403434)
('gruel', 4.064377682403434)
('robed', 4.064377682403434)
('darks', 4.064377682403434)
('pacts', 4.064377682403434)
('duels', 4.064377682403434)
('hurls', 4.064377682403434)
('cored', 4.064377682403434)
('napes', 4.064377682403434)
('dotes', 4.064377682403434)
('recap', 4.064377682403434)
('pates', 4.064377682403434)
('scone', 4.064377682403434)
('foist', 4.064377682403434)
('burps', 4.064377682403434)
('proms', 4.064377682403434)
('morts', 4.064377682403434)
('mrads', 4.064377682403434)
('wheal', 4.064377682403434)
('ousel', 4.064377682403434)
('loper', 4.064377682403434)
('pawer', 4.064377682403434)
('glans', 4.064377682403434)
('anile', 4.064377682403434)
('owest', 4.064377682403434)
('bahts', 4.064377682403434)
('gaper', 4.064377682403434)
('morel', 4.064377682403434)
('carpy', 4.064377682403434)
('gluer', 4.064377682403434)
('tiger', 4.064655172413793)
('panel', 4.064655172413793)
('mount', 4.064655172413793)
('sonic', 4.064655172413793)
('right', 4.068669527896995)
('wants', 4.068669527896995)
('worth', 4.068669527896995)
('prime', 4.068669527896995)
('lunch', 4.068669527896995)
('giant', 4.068669527896995)
('flies', 4.068669527896995)
('hopes', 4.068669527896995)
('dairy', 4.068669527896995)
('poets', 4.068669527896995)
('crime', 4.068669527896995)
('goals', 4.068669527896995)
('scent', 4.068669527896995)
('punch', 4.068669527896995)
('debts', 4.068669527896995)
('curls', 4.068669527896995)
('fable', 4.068669527896995)
('gland', 4.068669527896995)
('warms', 4.068669527896995)
('churn', 4.068669527896995)
('brows', 4.068669527896995)
('valor', 4.068669527896995)
('wager', 4.068669527896995)
('halts', 4.068669527896995)
('prune', 4.068669527896995)
('aptly', 4.068669527896995)
('flair', 4.068669527896995)
('clods', 4.068669527896995)
('throb', 4.068669527896995)
('miter', 4.068669527896995)
('larks', 4.068669527896995)
('dawns', 4.068669527896995)
('halos', 4.068669527896995)
('flops', 4.068669527896995)
('coped', 4.068669527896995)
('brims', 4.068669527896995)
('rinks', 4.068669527896995)
('tubas', 4.068669527896995)
('lowed', 4.068669527896995)
('dunce', 4.068669527896995)
('huger', 4.068669527896995)
('newts', 4.068669527896995)
('spelt', 4.068669527896995)
('inter', 4.068669527896995)
('aglow', 4.068669527896995)
('ducal', 4.068669527896995)
('chine', 4.068669527896995)
('radon', 4.068669527896995)
('altho', 4.068669527896995)
('bosun', 4.068669527896995)
('pager', 4.068669527896995)
('goest', 4.068669527896995)
('chert', 4.068669527896995)
('wiled', 4.068669527896995)
('marls', 4.068669527896995)
('viers', 4.068669527896995)
('oring', 4.068669527896995)
('recta', 4.068669527896995)
('dater', 4.068669527896995)
('niter', 4.068669527896995)
('rands', 4.068669527896995)
('elans', 4.068669527896995)
('light', 4.068965517241379)
('vital', 4.068965517241379)
('epoch', 4.068965517241379)
('croak', 4.068965517241379)
('whelp', 4.068965517241379)
('golem', 4.068965517241379)
('meant', 4.072961373390558)
('brain', 4.072961373390558)
('slave', 4.072961373390558)
('moral', 4.072961373390558)
('fires', 4.072961373390558)
('march', 4.072961373390558)
('frogs', 4.072961373390558)
('blows', 4.072961373390558)
('parks', 4.072961373390558)
('sadly', 4.072961373390558)
('bacon', 4.072961373390558)
('ideal', 4.072961373390558)
('chase', 4.072961373390558)
('draft', 4.072961373390558)
('crews', 4.072961373390558)
('pinch', 4.072961373390558)
('bleak', 4.072961373390558)
('stead', 4.072961373390558)
('blond', 4.072961373390558)
('notch', 4.072961373390558)
('rated', 4.072961373390558)
('rafts', 4.072961373390558)
('roach', 4.072961373390558)
('gnats', 4.072961373390558)
('bouts', 4.072961373390558)
('fades', 4.072961373390558)
('clogs', 4.072961373390558)
('wiles', 4.072961373390558)
('smirk', 4.072961373390558)
('trill', 4.072961373390558)
('munch', 4.072961373390558)
('treks', 4.072961373390558)
('dirge', 4.072961373390558)
('slyer', 4.072961373390558)
('pouts', 4.072961373390558)
('gilts', 4.072961373390558)
('garbs', 4.072961373390558)
('lauds', 4.072961373390558)
('abode', 4.072961373390558)
('ephod', 4.072961373390558)
('saith', 4.072961373390558)
('forte', 4.072961373390558)
('gored', 4.072961373390558)
('stein', 4.072961373390558)
('coups', 4.072961373390558)
('laity', 4.072961373390558)
('nudes', 4.072961373390558)
('trove', 4.072961373390558)
('anted', 4.072961373390558)
('dowse', 4.072961373390558)
('mitre', 4.072961373390558)
('recut', 4.072961373390558)
('grout', 4.072961373390558)
('durst', 4.072961373390558)
('wader', 4.072961373390558)
('ogler', 4.072961373390558)
('coset', 4.072961373390558)
('fatso', 4.072961373390558)
('drays', 4.072961373390558)
('laves', 4.072961373390558)
('tyres', 4.072961373390558)
('ligne', 4.072961373390558)
('torah', 4.072961373390558)
('bates', 4.072961373390558)
('riced', 4.072961373390558)
('legos', 4.072961373390558)
('berms', 4.072961373390558)
('latus', 4.072961373390558)
('toric', 4.072961373390558)
('feral', 4.072961373390558)
('algin', 4.072961373390558)
('lacer', 4.072961373390558)
('typal', 4.072961373390558)
('molas', 4.072961373390558)
('point', 4.073275862068965)
('break', 4.073275862068965)
('flesh', 4.073275862068965)
('moult', 4.073275862068965)
('while', 4.07725321888412)
('grown', 4.07725321888412)
('graph', 4.07725321888412)
('shoot', 4.07725321888412)
('shade', 4.07725321888412)
('claim', 4.07725321888412)
('burst', 4.07725321888412)
('blend', 4.07725321888412)
('canoe', 4.07725321888412)
('shelf', 4.07725321888412)
('goats', 4.07725321888412)
('organ', 4.07725321888412)
('paste', 4.07725321888412)
('ridge', 4.07725321888412)
('devil', 4.07725321888412)
('hired', 4.07725321888412)
('bends', 4.07725321888412)
('lunar', 4.07725321888412)
('chips', 4.07725321888412)
('frown', 4.07725321888412)
('scalp', 4.07725321888412)
('clips', 4.07725321888412)
('hunts', 4.07725321888412)
('argon', 4.07725321888412)
('debut', 4.07725321888412)
('chore', 4.07725321888412)
('onset', 4.07725321888412)
('glows', 4.07725321888412)
('bangs', 4.07725321888412)
('guile', 4.07725321888412)
('dents', 4.07725321888412)
('foils', 4.07725321888412)
('roams', 4.07725321888412)
('hulks', 4.07725321888412)
('routs', 4.07725321888412)
('hilts', 4.07725321888412)
('lofts', 4.07725321888412)
('comer', 4.07725321888412)
('maser', 4.07725321888412)
('gnarl', 4.07725321888412)
('egads', 4.07725321888412)
('drubs', 4.07725321888412)
('waled', 4.07725321888412)
('strop', 4.07725321888412)
('profs', 4.07725321888412)
('ruble', 4.07725321888412)
('teary', 4.07725321888412)
('duces', 4.07725321888412)
('facer', 4.07725321888412)
('filer', 4.07725321888412)
('farts', 4.07725321888412)
('doges', 4.07725321888412)
('barms', 4.07725321888412)
('atilt', 4.07725321888412)
('growl', 4.077586206896552)
('champ', 4.077586206896552)
('shape', 4.081545064377682)
('brown', 4.081545064377682)
('facts', 4.081545064377682)
('farms', 4.081545064377682)
('drawn', 4.081545064377682)
('doubt', 4.081545064377682)
('outer', 4.081545064377682)
('blind', 4.081545064377682)
('straw', 4.081545064377682)
('noted', 4.081545064377682)
('habit', 4.081545064377682)
('gates', 4.081545064377682)
('waist', 4.081545064377682)
('charm', 4.081545064377682)
('clown', 4.081545064377682)
('bored', 4.081545064377682)
('acids', 4.081545064377682)
('files', 4.081545064377682)
('hairy', 4.081545064377682)
('shady', 4.081545064377682)
('flush', 4.081545064377682)
('smote', 4.081545064377682)
('hates', 4.081545064377682)
('mourn', 4.081545064377682)
('whirl', 4.081545064377682)
('slang', 4.081545064377682)
('thine', 4.081545064377682)
('posed', 4.081545064377682)
('twine', 4.081545064377682)
('prone', 4.081545064377682)
('chaps', 4.081545064377682)
('fleas', 4.081545064377682)
('mails', 4.081545064377682)
('manes', 4.081545064377682)
('sperm', 4.081545064377682)
('franc', 4.081545064377682)
('ultra', 4.081545064377682)
('wanes', 4.081545064377682)
('ramps', 4.081545064377682)
('scald', 4.081545064377682)
('wafer', 4.081545064377682)
('singe', 4.081545064377682)
('prows', 4.081545064377682)
('mopes', 4.081545064377682)
('bogie', 4.081545064377682)
('clued', 4.081545064377682)
('flout', 4.081545064377682)
('norms', 4.081545064377682)
('basil', 4.081545064377682)
('bogus', 4.081545064377682)
('aleck', 4.081545064377682)
('welch', 4.081545064377682)
('strep', 4.081545064377682)
('saute', 4.081545064377682)
('whomp', 4.081545064377682)
('payer', 4.081545064377682)
('faire', 4.081545064377682)
('melds', 4.081545064377682)
('meson', 4.081545064377682)
('whops', 4.081545064377682)
('throe', 4.081545064377682)
('minas', 4.081545064377682)
('bitsy', 4.081545064377682)
('haler', 4.081545064377682)
('degas', 4.081545064377682)
('barfs', 4.081545064377682)
('okras', 4.081545064377682)
('twirp', 4.081545064377682)
('acned', 4.081545064377682)
('pawls', 4.081545064377682)
('muter', 4.081545064377682)
('first', 4.081896551724138)
('aside', 4.081896551724138)
('rebus', 4.081896551724138)
('names', 4.085836909871245)
('north', 4.085836909871245)
('force', 4.085836909871245)
('wrong', 4.085836909871245)
('stone', 4.085836909871245)
('spent', 4.085836909871245)
('grows', 4.085836909871245)
('false', 4.085836909871245)
('royal', 4.085836909871245)
('feast', 4.085836909871245)
('tanks', 4.085836909871245)
('patch', 4.085836909871245)
('phone', 4.085836909871245)
('burns', 4.085836909871245)
('tempo', 4.085836909871245)
('hairs', 4.085836909871245)
('beams', 4.085836909871245)
('fried', 4.085836909871245)
('gains', 4.085836909871245)
('salty', 4.085836909871245)
('clams', 4.085836909871245)
('medal', 4.085836909871245)
('pedal', 4.085836909871245)
('filed', 4.085836909871245)
('nurse', 4.085836909871245)
('slick', 4.085836909871245)
('tacks', 4.085836909871245)
('braid', 4.085836909871245)
('barks', 4.085836909871245)
('plugs', 4.085836909871245)
('skier', 4.085836909871245)
('haunt', 4.085836909871245)
('dowel', 4.085836909871245)
('lyres', 4.085836909871245)
('poled', 4.085836909871245)
('savor', 4.085836909871245)
('acrid', 4.085836909871245)
('pined', 4.085836909871245)
('vales', 4.085836909871245)
('atone', 4.085836909871245)
('frisk', 4.085836909871245)
('flied', 4.085836909871245)
('laths', 4.085836909871245)
('golds', 4.085836909871245)
('cupid', 4.085836909871245)
('pyres', 4.085836909871245)
('rosin', 4.085836909871245)
('tuner', 4.085836909871245)
('pacer', 4.085836909871245)
('cutie', 4.085836909871245)
('coati', 4.085836909871245)
('raspy', 4.085836909871245)
('scion', 4.085836909871245)
('dicks', 4.085836909871245)
('clime', 4.085836909871245)
('botch', 4.085836909871245)
('disco', 4.085836909871245)
('gibed', 4.085836909871245)
('antes', 4.085836909871245)
('dorms', 4.085836909871245)
('staph', 4.085836909871245)
('supra', 4.085836909871245)
('rimed', 4.085836909871245)
('steno', 4.085836909871245)
('gimps', 4.085836909871245)
('maces', 4.085836909871245)
('goths', 4.085836909871245)
('dreck', 4.085836909871245)
('stoup', 4.085836909871245)
('plena', 4.085836909871245)
('poler', 4.085836909871245)
('morph', 4.085836909871245)
('brusk', 4.085836909871245)
('spray', 4.086206896551724)
('crank', 4.086206896551724)
('guild', 4.086206896551724)
('corny', 4.086206896551724)
('hours', 4.090128755364807)
('mouth', 4.090128755364807)
('works', 4.090128755364807)
('lands', 4.090128755364807)
('piano', 4.090128755364807)
('games', 4.090128755364807)
('smile', 4.090128755364807)
('guard', 4.090128755364807)
('opera', 4.090128755364807)
('truly', 4.090128755364807)
('fired', 4.090128755364807)
('germs', 4.090128755364807)
('flash', 4.090128755364807)
('fears', 4.090128755364807)
('shaft', 4.090128755364807)
('twins', 4.090128755364807)
('loans', 4.090128755364807)
('ankle', 4.090128755364807)
('motel', 4.090128755364807)
('logic', 4.090128755364807)
('chaos', 4.090128755364807)
('plows', 4.090128755364807)
('baths', 4.090128755364807)
('bough', 4.090128755364807)
('vault', 4.090128755364807)
('sinew', 4.090128755364807)
('caked', 4.090128755364807)
('bland', 4.090128755364807)
('aspen', 4.090128755364807)
('flora', 4.090128755364807)
('paled', 4.090128755364807)
('wards', 4.090128755364807)
('edict', 4.090128755364807)
('reams', 4.090128755364807)
('felts', 4.090128755364807)
('clefs', 4.090128755364807)
('thins', 4.090128755364807)
('strew', 4.090128755364807)
('gnash', 4.090128755364807)
('amble', 4.090128755364807)
('moats', 4.090128755364807)
('rabid', 4.090128755364807)
('dames', 4.090128755364807)
('rakes', 4.090128755364807)
('beaus', 4.090128755364807)
('inset', 4.090128755364807)
('gibes', 4.090128755364807)
('piton', 4.090128755364807)
('perms', 4.090128755364807)
('sayer', 4.090128755364807)
('tromp', 4.090128755364807)
('capon', 4.090128755364807)
('toped', 4.090128755364807)
('corms', 4.090128755364807)
('buret', 4.090128755364807)
('dhows', 4.090128755364807)
('bauds', 4.090128755364807)
('aider', 4.090128755364807)
('email', 4.090128755364807)
('haply', 4.090128755364807)
('couth', 4.090128755364807)
('toyer', 4.090128755364807)
('mulct', 4.090128755364807)
('frigs', 4.090128755364807)
('eland', 4.090128755364807)
('those', 4.0905172413793105)
('sugar', 4.0905172413793105)
('brake', 4.0905172413793105)
('panic', 4.0905172413793105)
('retch', 4.0905172413793105)
('along', 4.094420600858369)
('miles', 4.094420600858369)
('power', 4.094420600858369)
('notes', 4.094420600858369)
('broke', 4.094420600858369)
('share', 4.094420600858369)
('cabin', 4.094420600858369)
('poems', 4.094420600858369)
('midst', 4.094420600858369)
('drums', 4.094420600858369)
('blown', 4.094420600858369)
('tends', 4.094420600858369)
('folds', 4.094420600858369)
('modes', 4.094420600858369)
('barge', 4.094420600858369)
('probe', 4.094420600858369)
('heats', 4.094420600858369)
('bathe', 4.094420600858369)
('gleam', 4.094420600858369)
('hurts', 4.094420600858369)
('snout', 4.094420600858369)
('towed', 4.094420600858369)
('dives', 4.094420600858369)
('stark', 4.094420600858369)
('afire', 4.094420600858369)
('tongs', 4.094420600858369)
('scowl', 4.094420600858369)
('greys', 4.094420600858369)
('neigh', 4.094420600858369)
('longs', 4.094420600858369)
('scour', 4.094420600858369)
('mints', 4.094420600858369)
('welts', 4.094420600858369)
('darns', 4.094420600858369)
('lefts', 4.094420600858369)
('comas', 4.094420600858369)
('pared', 4.094420600858369)
('crony', 4.094420600858369)
('gourd', 4.094420600858369)
('ethos', 4.094420600858369)
('spurn', 4.094420600858369)
('cawed', 4.094420600858369)
('servo', 4.094420600858369)
('miler', 4.094420600858369)
('bated', 4.094420600858369)
('feint', 4.094420600858369)
('ducat', 4.094420600858369)
('nodal', 4.094420600858369)
('typos', 4.094420600858369)
('splay', 4.094420600858369)
('coder', 4.094420600858369)
('hocus', 4.094420600858369)
('pesto', 4.094420600858369)
('gated', 4.094420600858369)
('acmes', 4.094420600858369)
('nards', 4.094420600858369)
('pshaw', 4.094420600858369)
('purls', 4.094420600858369)
('pruta', 4.094420600858369)
('unapt', 4.094420600858369)
('nicad', 4.094420600858369)
('petri', 4.094420600858369)
('paten', 4.094420600858369)
('picot', 4.094420600858369)
('oaten', 4.094420600858369)
('holey', 4.094420600858369)
('basic', 4.094827586206897)
('finer', 4.094827586206897)
('their', 4.098712446351931)
('until', 4.098712446351931)
('terms', 4.098712446351931)
('proud', 4.098712446351931)
('plans', 4.098712446351931)
('block', 4.098712446351931)
('brave', 4.098712446351931)
('owner', 4.098712446351931)
('rifle', 4.098712446351931)
('clerk', 4.098712446351931)
('chalk', 4.098712446351931)
('caves', 4.098712446351931)
('cords', 4.098712446351931)
('molds', 4.098712446351931)
('haste', 4.098712446351931)
('scout', 4.098712446351931)
('grams', 4.098712446351931)
('carve', 4.098712446351931)
('depot', 4.098712446351931)
('slack', 4.098712446351931)
('scold', 4.098712446351931)
('brine', 4.098712446351931)
('avert', 4.098712446351931)
('omens', 4.098712446351931)
('bitch', 4.098712446351931)
('adept', 4.098712446351931)
('adore', 4.098712446351931)
('thaws', 4.098712446351931)
('twirl', 4.098712446351931)
('chins', 4.098712446351931)
('opals', 4.098712446351931)
('rifts', 4.098712446351931)
('tamer', 4.098712446351931)
('dupes', 4.098712446351931)
('weans', 4.098712446351931)
('roman', 4.098712446351931)
('sigma', 4.098712446351931)
('lifer', 4.098712446351931)
('aegis', 4.098712446351931)
('prink', 4.098712446351931)
('bilks', 4.098712446351931)
('grift', 4.098712446351931)
('prosy', 4.098712446351931)
('pings', 4.098712446351931)
('hider', 4.098712446351931)
('dieth', 4.098712446351931)
('manse', 4.098712446351931)
('brack', 4.098712446351931)
('poesy', 4.098712446351931)
('geoid', 4.098712446351931)
('clews', 4.098712446351931)
('fetor', 4.098712446351931)
('aitch', 4.098712446351931)
('whelm', 4.098712446351931)
('tabus', 4.098712446351931)
('luted', 4.098712446351931)
('crink', 4.098712446351931)
('pubis', 4.098712446351931)
('front', 4.099137931034483)
('forth', 4.099137931034483)
('prick', 4.099137931034483)
('dutch', 4.099137931034483)
('whole', 4.103004291845494)
('black', 4.103004291845494)
('lived', 4.103004291845494)
('ideas', 4.103004291845494)
('board', 4.103004291845494)
('stage', 4.103004291845494)
('touch', 4.103004291845494)
('crowd', 4.103004291845494)
('teach', 4.103004291845494)
('entry', 4.103004291845494)
('glory', 4.103004291845494)
('teams', 4.103004291845494)
('worms', 4.103004291845494)
('ruins', 4.103004291845494)
('crawl', 4.103004291845494)
('palms', 4.103004291845494)
('mined', 4.103004291845494)
('wines', 4.103004291845494)
('lawns', 4.103004291845494)
('blaze', 4.103004291845494)
('dikes', 4.103004291845494)
('curds', 4.103004291845494)
('batch', 4.103004291845494)
('leaks', 4.103004291845494)
('flare', 4.103004291845494)
('aches', 4.103004291845494)
('chews', 4.103004291845494)
('calms', 4.103004291845494)
('valet', 4.103004291845494)
('clove', 4.103004291845494)
('chums', 4.103004291845494)
('clans', 4.103004291845494)
('sheik', 4.103004291845494)
('refit', 4.103004291845494)
('micas', 4.103004291845494)
('croup', 4.103004291845494)
('downs', 4.103004291845494)
('duple', 4.103004291845494)
('boric', 4.103004291845494)
('swath', 4.103004291845494)
('echos', 4.103004291845494)
('mater', 4.103004291845494)
('tomes', 4.103004291845494)
('scrim', 4.103004291845494)
('natch', 4.103004291845494)
('caron', 4.103004291845494)
('comps', 4.103004291845494)
('craws', 4.103004291845494)
('obits', 4.103004291845494)
('whens', 4.103004291845494)
('skint', 4.103004291845494)
('dishy', 4.103004291845494)
('oared', 4.103004291845494)
('hames', 4.103004291845494)
('rives', 4.103004291845494)
('cruft', 4.103004291845494)
('fader', 4.103004291845494)
('spend', 4.103448275862069)
('crimp', 4.103448275862069)
('crass', 4.103448275862069)
('story', 4.1072961373390555)
('month', 4.1072961373390555)
('older', 4.1072961373390555)
('daily', 4.1072961373390555)
('laugh', 4.1072961373390555)
('anger', 4.1072961373390555)
('wires', 4.1072961373390555)
('tubes', 4.1072961373390555)
('raced', 4.1072961373390555)
('drill', 4.1072961373390555)
('walks', 4.1072961373390555)
('paths', 4.1072961373390555)
('reign', 4.1072961373390555)
('delay', 4.1072961373390555)
('grief', 4.1072961373390555)
('bowls', 4.1072961373390555)
('links', 4.1072961373390555)
('stray', 4.1072961373390555)
('wiser', 4.1072961373390555)
('nymph', 4.1072961373390555)
('timed', 4.1072961373390555)
('bulge', 4.1072961373390555)
('bison', 4.1072961373390555)
('ovens', 4.1072961373390555)
('flips', 4.1072961373390555)
('saucy', 4.1072961373390555)
('clank', 4.1072961373390555)
('allot', 4.1072961373390555)
('pawns', 4.1072961373390555)
('poach', 4.1072961373390555)
('flits', 4.1072961373390555)
('bawls', 4.1072961373390555)
('medic', 4.1072961373390555)
('gaits', 4.1072961373390555)
('hadst', 4.1072961373390555)
('tango', 4.1072961373390555)
('cumin', 4.1072961373390555)
('swain', 4.1072961373390555)
('chump', 4.1072961373390555)
('donut', 4.1072961373390555)
('ikats', 4.1072961373390555)
('randy', 4.1072961373390555)
('duper', 4.1072961373390555)
('sonly', 4.1072961373390555)
('carny', 4.1072961373390555)
('spume', 4.1072961373390555)
('thrum', 4.1072961373390555)
('weirs', 4.1072961373390555)
('hades', 4.1072961373390555)
('stoae', 4.1072961373390555)
('coyer', 4.1072961373390555)
('nerfs', 4.1072961373390555)
('delft', 4.1072961373390555)
('whats', 4.1072961373390555)
('mohel', 4.1072961373390555)
('demit', 4.1072961373390555)
('unarc', 4.1072961373390555)
('forge', 4.107758620689655)
('liked', 4.111587982832618)
('final', 4.111587982832618)
('yards', 4.111587982832618)
('chest', 4.111587982832618)
('layer', 4.111587982832618)
('minor', 4.111587982832618)
('chain', 4.111587982832618)
('tough', 4.111587982832618)
('fault', 4.111587982832618)
('loves', 4.111587982832618)
('flags', 4.111587982832618)
('ditch', 4.111587982832618)
('elbow', 4.111587982832618)
('fails', 4.111587982832618)
('anode', 4.111587982832618)
('beaks', 4.111587982832618)
('feats', 4.111587982832618)
('horde', 4.111587982832618)
('slime', 4.111587982832618)
('scuba', 4.111587982832618)
('denim', 4.111587982832618)
('lured', 4.111587982832618)
('freak', 4.111587982832618)
('inept', 4.111587982832618)
('abhor', 4.111587982832618)
('foals', 4.111587982832618)
('chime', 4.111587982832618)
('prong', 4.111587982832618)
('wilts', 4.111587982832618)
('frond', 4.111587982832618)
('shyer', 4.111587982832618)
('cower', 4.111587982832618)
('goads', 4.111587982832618)
('deign', 4.111587982832618)
('leafs', 4.111587982832618)
('gapes', 4.111587982832618)
('waifs', 4.111587982832618)
('acing', 4.111587982832618)
('toves', 4.111587982832618)
('conga', 4.111587982832618)
('fibre', 4.111587982832618)
('beaut', 4.111587982832618)
('fakir', 4.111587982832618)
('patsy', 4.111587982832618)
('biped', 4.111587982832618)
('bunco', 4.111587982832618)
('gamin', 4.111587982832618)
('homed', 4.111587982832618)
('cavil', 4.111587982832618)
('pilaf', 4.111587982832618)
('balms', 4.111587982832618)
('thwap', 4.111587982832618)
('belay', 4.111587982832618)
('gipsy', 4.111587982832618)
('lucre', 4.111587982832618)
('bhoys', 4.111587982832618)
('tench', 4.111587982832618)
('acked', 4.111587982832618)
('fecal', 4.111587982832618)
('pseud', 4.111587982832618)
('arums', 4.111587982832618)
('hoper', 4.111587982832618)
('moper', 4.111587982832618)
('resay', 4.111587982832618)
('weald', 4.111587982832618)
('overs', 4.111587982832618)
('bairn', 4.111587982832618)
('chino', 4.111587982832618)
('round', 4.112068965517241)
('rouge', 4.112068965517241)
('rhino', 4.112068965517241)
('field', 4.115879828326181)
('ocean', 4.115879828326181)
('loved', 4.115879828326181)
('tools', 4.115879828326181)
('threw', 4.115879828326181)
